date_mdy,month,journal_entry,transcription_accuracy,location,location_accuracy,local_place,local_place_accuracy,latitude,latitude_origin,longitude,longitude_origin,quantity,unit,item,letter,letter_from,letter_to,wind_direction_am,wind_direction_pm,wind_direction_night,wind_speed_am,wind_speed_pm,wind_speed_night,weather_condition_am,weather_condition_pm,weather_condition_night,temperature_am,temperature_pm,temperature_night,image_path,image_description,recorder,notes,noteworthy,second_check,journal
1874-08-12T00:00:00Z,August,"The wind Southerly roped boat sail and bent it, went a mackereling in afternoon",confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,changed & to and,NA,"DD, LN",3
1874-08-13T00:00:00Z,August,The wind Southerly went mackereling in morning rainy in afternoon finished Lounge,confident,Winter Harbor,assumed,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,rainy,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-08-14T00:00:00Z,August,The wind N. E. rainy cleaned on side of vessels bottom.,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,NA,NA,NA,NA,NA,rainy,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-08-15T00:00:00Z,August,The wind N. N. E. worked on vessel in forenoon made mast thot in afternoon wrote letter to Hancock Company Pub Co enclosed $1.60,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,write,NA,Hancock Company,NNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-08-16T00:00:00Z,August,The wind NorthWest and pleasant opened hay turned it hauled in 36 stacks of hay,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,36,stack,hay,no letter,NA,NA,NW,NA,NA,pleasant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-08-17T00:00:00Z,August,The wind Southerly work on vessel,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-08-18T00:00:00Z,August,The wind Southerly and foggy built stage and commenced shingling roof of shed,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,foggy,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-08-19T00:00:00Z,August,The wind NW in morning got underway for Calais the wind Westerly in afternoon passed Crow Island at sun set overcast moderate,confident,"Winter Harbor, Crow Island",assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,W,NA,NA,moderate,NA,NA,NA,overcast,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-08-20T00:00:00Z,August,The wind Southerly anchored at West end of Campebello untill day light. got underway anchored at West Quaddy untill tide turned at noon. got underway and anchored below devil's head,confident,"Campobello Island, West Quoddy, Devil's Head",assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,changed devils to devil's,NA,"DD, LN",3
1874-08-21T00:00:00Z,August,The wind North West towed up to Calais in afternoon,confident,"Devil's Head, Calais",assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-08-22T00:00:00Z,August,The wind Northerly hunted all day for freight took up at night to go to Boston wrote letter to James Staples Lubec for a freight,confident,"Calais, Boston",assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,write,NA,James Staples,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,Check if James is Related to Tim Staples,NA,"DD, LN",3
1874-08-23T00:00:00Z,August,The wind N. W. very moderate and pleasant wrote letter home and one to Capt. Thomas Bunker,confident,Boston,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,write,NA,Thomas Bunker,NW,NA,NA,"very moderate, pleasant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-08-24T00:00:00Z,August,The wind South West hauled on the blocks to caulk vessels bottom,confident,Boston,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-08-25T00:00:00Z,August,The wind Easterly waited for wharf berth,confident,Boston,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-08-26T00:00:00Z,August,Calm all day commenced loading at noon,confident,Boston,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,calm,calm,calm,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-08-27T00:00:00Z,August,Calm all day got hold full at noon,confident,Boston,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,calm,calm,calm,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-08-28T00:00:00Z,August,The wind very moderate to the East wood finished loading at noon and hauled down to Hill's Wharf. At 12. oclock midnight took my boat and towed down to ledge,confident,"Boston, Hill's Wharf",assumed,NA,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,changed Hills to Hill's,NA,"DD, LN",3
1874-08-29T00:00:00Z,August,Very moderate all day to the North East got underway at 9 am from Ledge and anchored in Perry Bay at 6 PM,confident,Perry Bay,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,NA,NA,very moderate,very moderate,very moderate,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-08-30T00:00:00Z,August,Calm in forenoon foggy and rainy The wind South West in afternoon got under way at 2PM passed East Quaddy and got to Campebello west end at dark thick of fog stood toward Grandmanan,confident,"East Quoddy, Campobello Island",assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,SW,NA,calm,NA,NA,"foggy, rainy",NA,thick fog,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-08-31T00:00:00Z,August,The wind S. W. very foggy beat to Cutler Head at 11 am. Went  back to West Quaddy at 1 pm fresh breeze,confident,"Campobello Island, Cutler Head, West Quoddy",assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,NA,fresh breeze,NA,very foggy,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-09-01T00:00:00Z,September,The wind from N. W. to N. E. got underway at West Quaddy at sunrise passed Petitmanan at sunset very moderate got to Schoodic at 12 night,confident,"West Quoddy, Petit Manan, Schoodic Peninsula",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,very moderate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-09-02T00:00:00Z,September,The wind Northerly got in home at 2 AM came out at one PM went through Western way at sunset and anchored in outer Bass Harbor at 12 oclock at night perfectly calm wrote letter to Bangor,confident,"Schoodic Peninsula, Winter Harbor, Bass Harbor",assumed,Home,mentioned,NA,NA,NA,NA,NA,NA,NA,write,NA,Bangor,N,NA,NA,NA,NA,perfectly calm,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-09-03T00:00:00Z,September,The wind S. S. W. got underway at 9 am and in Deer Isle at 5 pm with the wind South West,confident,"Bass Harbor, Deer Isle",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SSW,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-09-04T00:00:00Z,September,got under way at sun rise with the wind N. N. W. moderate. In the afternoon the wind South West beat to Tenants Harbor anchored at dark,confident,"Deer Isle, Tenants Harbor",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NNW,SW,NA,moderate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-09-05T00:00:00Z,September,The wind S. S. W. got underway in Tenants harbor in morning anchored in Boothbay at dark,confident,"Tenants Harbor, Boothbay Harbor",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SSW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-09-06T00:00:00Z,September,The wind South West overcast foggy layed in Boothbay all day,confident,Boothbay Harbor,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,NA,NA,NA,"overcast, foggy",NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-09-07T00:00:00Z,September,The wind North West came out of Boothbay in morning at sunset Isle of Shoals bore N. W. passed Thacher's Island at 11pm,confident,"Boothbay Harbor, Isles of Shoals, Thacher Island",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,changes Thachers to Thacher's,NA,"DD, LN",3
1874-09-08T00:00:00Z,September,The wind W. N. W. up to Nahant in morning got into Boston at 10 oclock AM.,confident,"Thacher Island, Nahant, Boston",assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,WNW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-09-09T00:00:00Z,September,The wind Easterly went through Chelsea Bridge to Charlestown neck to Tufts wharf for Woodberry waite etc. to discharge,confident,"Boston, Chelsea Bridge, Charlestown Neck, Tufts Wharf",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,"changed &c to etc., not sure if neck is next",NA,"DD, LN",3
1874-09-10T00:00:00Z,September,The wind Westerly took of deckload,confident,Tufts Wharf,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-09-11T00:00:00Z,September,The wind N. N. W. work in the hold discharging,confident,Tufts Wharf,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NNW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-09-12T00:00:00Z,September,The wind North East. finished onloading at noon,confident,Tufts Wharf,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-09-13T00:00:00Z,September,The wind North East,confident,Tufts Wharf,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-09-14T00:00:00Z,September,The wind South West got freight  money came through the bridge at noon passed the graves at 4 pm. good breeze all night,confident,"Tufts Wharf, Chelsea Bridge, The Graves",assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,NA,NA,good breeze,NA,NA,NA,NA,NA,NA,NA,NA,WD,The graves likeley refers to the graves light station outside of Boston Harbor,NA,"DD, LN",3
1874-09-15T00:00:00Z,September,The wind South got to Bass Harbor at dark very moderate got home at midnight,confident,"Bass Harbor, Winter Harbor",mentioned,Home,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,very moderate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-09-16T00:00:00Z,September,The wind Southerly very moderate and thick of fog,confident,Winter Harbor,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,very moderate,NA,NA,thick fog,NA,NA,NA,NA,NA,NA,NA,WD,changed wing to wind,NA,"DD, LN",3
1874-09-17T00:00:00Z,September,The wind North East went to Sullivan after freight,confident,"Winter Harbor, Sullivan, Winter Harbor",assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-09-18T00:00:00Z,September,The wind North East. rainy and foggy. work in shop,confident,Winter Harbor,mentioned,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,NA,NA,NA,NA,NA,"rainy, foggy",NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-09-19T00:00:00Z,September,The wind North East rainy recd letter from W. B. McCrate,confident,Winter Harbor,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,read,Walter B. McCrate,NA,NE,NA,NA,NA,NA,NA,rainy,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-09-20T00:00:00Z,September,The wind South East foggy,confident,Winter Harbor,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SE,NA,NA,NA,NA,NA,foggy,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-09-21T00:00:00Z,September,The wind North West hauled into wharf acknowledged bill of sale for T. H. Smallidge,confident,Winter Harbor,assumed,"Home, Wharf, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-09-22T00:00:00Z,September,The wind N. West hauled of from wharf and went to East Sullivan to load. hauled into the wharf to load with wood,confident,"Winter Harbor, East Sullivan",assumed,"Home, Sullivan Wharf",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-09-23T00:00:00Z,September,Very moderate all day the wind southerly commenced loading filled hold,confident,East Sullivan,assumed,Sullivan Wharf,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,very moderate,very moderate,very moderate,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-09-24T00:00:00Z,September,The wind Southerly finished loading and hauled from wharf,confident,East Sullivan,assumed,Sullivan Wharf,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-09-25T00:00:00Z,September,very moderate southerly wind in afternoon got under way and came home,confident,"East Sullivan, Winter Harbor",assumed,Home,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,S,NA,very moderate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-09-26T00:00:00Z,September,calm and foggy,confident,Winter Harbor,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,calm,NA,NA,foggy,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-09-27T00:00:00Z,September,The wind very moderate North East got under way went out took on very light wind Southerly went back. Bessie Hammond died at 7 oclock PM.,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,NA,NA,very moderate,very ligth,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-09-28T00:00:00Z,September,The wind North East and by spells foggy got under way at Winter Harbor in morning passed Yorks Narrows at noon. anchored at Fox Islands at 5PM. raining,confident,"Winter Harbor, York Narrows, Fox Islands",mentioned,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,NA,NA,NA,NA,NA,foggy,NA,rain,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-09-29T00:00:00Z,September,Calm and foggy in morning The Wind South West in forenoon got under way at noon anchored in Owl's Head Harbor at dark. raining,confident,"Fox Islands, Owls Head",mentioned,Owls Head Harbor,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,calm,NA,NA,foggy,NA,rain,NA,NA,NA,NA,NA,WD,"changed & to and, changes Owls to Owl's",NA,"DD, LN",3
1874-09-30T00:00:00Z,September,The wind South West laid at anchor in Owl's Head Harbor,confident,Owls Head,mentioned,Owls Head Harbor,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,changed Owls to Owl's,NA,"DD, LN",3
1874-10-01T00:00:00Z,October,The wind Westerly. got under way in Owl's Head Harbor at day light and anchored in Herring Gut at noon with the wind out South West fresh breeze and rough,confident,"Owls Head, Herring Gut",mentioned,Owls Head Harbor,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,W,SW,NA,light,fresh breeze. rough,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,changed Owls to Owl's,NA,"DD, LN",3
1874-10-02T00:00:00Z,October,The wind S. S. W very fresh breeze and rough rain in afternoon let the second anchor go at night,confident,Herring Gut,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SSW,NA,NA,NA,very fresh breeze,NA,NA,rough rain,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-10-03T00:00:00Z,October,The wind North West fresh breeze in forenoon got underway at 11 AM passed Townsend at 4 PM very moderate passed Seguin at dark got run into at 8 pm lost flying jibboom and leaking badly,confident,"Herring Gut, Townsend, Seguin Island",assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,fresh breeze,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-10-04T00:00:00Z,October,The wind N. West went into Richmond's Island Harbor to stan vessels leak run on beach came of at night with the wind S. W.,confident,"Seguin Island, Richmond Island",assumed,Richmond Island Harbor,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,changed Richmonds to Richmond's,NA,"DD, LN",3
1874-10-05T00:00:00Z,October,The wind Northerly came out of Richmond's Island at 2 AM. passed Thacher's Island at 5 pm. very moderate the wind canting out,confident,"Richmond Island, Thacher Island",assumed,Richmond Island Harbor,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,N,NA,NA,very moderate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,"changed Richmonds to Richmond's, changed Thachers to Thacher's",NA,"DD, LN",3
1874-10-06T00:00:00Z,October,The wind West by South abrest of Baker's Island at day light. got into Boston at 4 pm. wrote letter home,confident,"Baker Island, Boston",assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,write,NA,Home,WS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,changed Bakers to Baker's,NA,"DD, LN",3
1874-10-07T00:00:00Z,October,The wind South East towed through Charlestown bridge and sold wood.,confident,Boston,assumed,Charlestown Bridge,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-10-08T00:00:00Z,October,The wind Easterly got a berth and commenced to onload,confident,Boston,assumed,Charlestown Bridge,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-10-09T00:00:00Z,October,The wind Westerly finished onloading at noon hauled through bridge and anchored on flats,confident,Boston,assumed,"Charlestown Bridge, Boston Flats",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-10-10T00:00:00Z,October,The wind South West got under way in Boston at one oclock P.M. very moderate at 4 the wind hauled Southerly and foggy went to Marblehead laid one hour cleaned up and went to Gloucester good breeze and raining,confident,"Boston, Marblehead, Gloucester",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,S,NA,very moderate,NA,good breeze,NA,foggy,raining,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-10-11T00:00:00Z,October,The wind South West got under way at Gloucester at 8 oclock A.M. the wind hauled Westerly in afternoon passed Boon Island at 2 PM and Wood Island at sunset. abrest of Monhegan at 12 oclock midnight,confident,"Gloucester, Boon Island, Wood Island, Monhegan",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,Changed Monheigan to Monhegan,NA,"DD, LN",3
1874-10-12T00:00:00Z,October,The wind Westerly. abrest of White Head at 5 AM. Baker's Island at Sun set and got home at 9 P.M.,confident,"Whitehead Island, Baker Island, Winter Harbor",mentioned,Home,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,changed Bakers to Baker's,NA,"DD, LN",3
1874-10-13T00:00:00Z,October,The wind Northerly hauled the vessel into the wharf.,confident,Winter Harbor,assumed,"Home, Wharf, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-10-14T00:00:00Z,October,The wind Northerly went to West Gouldsboro and East sullivan after a load of wood and to settle with James Doyle for a load carried to Boston. wrote letter to E. H. Wallace,confident,"Winter Harbor, West Gouldsboro, East Sullivan, Winter Harbor",assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,write,NA,E. H. Wallace,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-10-15T00:00:00Z,October,The wind West worked on vessels bottom,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-10-16T00:00:00Z,October,The wind West N. West went gunning with J. T. Kingsley on Egg Rock got 16 birds,confident,"Winter Harbor, Egg Rock, Winter Harbor",assumed,Home,assumed,NA,NA,NA,NA,16,count,birds,no letter,NA,NA,WNW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-10-17T00:00:00Z,October,The wind Southerly went gunning with J. T. Kingsley on ledges got 9 birds,confident,Winter Harbor,assumed,"Home, Ledges, Home",assumed,NA,NA,NA,NA,9,count,birds,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-10-18T00:00:00Z,October,Calm and Rainy.,confident,Winter Harbor,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,calm,NA,NA,rainy,NA,NA,NA,NA,NA,NA,NA,WD,changed & to and,NA,"DD, LN",3
1874-10-19T00:00:00Z,October,The wind North West worked on vessel ready to go to loading,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-10-20T00:00:00Z,October,"The wind West N West in forenoon W. S. W in afternoon left home at 2 oclock pm for East Sullivan to load with staves for Rockland, arrived at dark and hauled into the wharf",confident,"Winter Harbor, East Sullivan",assumed,"Home, Sullivan Wharf",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,WNW,WSW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-10-21T00:00:00Z,October,The wind North West commenced loading got hold full staves,confident,East Sullivan,assumed,Sullivan Wharf,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-10-22T00:00:00Z,October,The wind Westerly finished loading at 2 oclock P.M. and hauled of from wharf at 8 PM and anchored,confident,East Sullivan,assumed,Sullivan Wharf,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-10-23T00:00:00Z,October,The wind North East in morning very light came out of Sullivan in morning took the wind South West in afternoon and got home at sunset,confident,"East Sullivan, Winter Harbor",mentioned,Home,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,NA,NA,very light,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-10-24T00:00:00Z,October,The wind W. S. W. went gunning on rock and Ledges got 4 birds,confident,"Winter Harbor, Egg Rock, Winter Harbor",assumed,"Home, Ledges, Home",mentioned,NA,NA,NA,NA,4,count,birds,no letter,NA,NA,WSW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,"Does not specify egg rock, but I have a feeling that there are several egg rock, there is one egg rock and ledge north of North Haven but that seems far.",NA,"DD, LN",3
1874-10-25T00:00:00Z,October,The wind very moderate westerly foggy,confident,Winter Harbor,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,W,NA,NA,very moderate,NA,NA,foggy,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-10-26T00:00:00Z,October,The wind South West and foggy made decoys for Geo Gerrish and dug potatoes wrote letter to Thomas Bunker.,confident,Winter Harbor,assumed,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,write,NA,Thomas Bunker,SW,NA,NA,NA,NA,NA,foggy,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
1874-10-27T00:00:00Z,October,The wind Southerly and foggy bought a stick of Win Rand to make a flying jib boom in forenoon and went to work making it with J. f. Kingsley in afternoon wrote letters to Robt Miles and Nickerson and Rideout,confident,Winter Harbor,assumed,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,write,NA,"Robert Miles, Nickerson, Rideout",S,NA,NA,NA,NA,NA,foggy,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,"DD, LN",3
