date_mdy,journal_year,month,journal_entry,transcription_accuracy,location,location_accuracy,local_place,local_place_accuracy,latitude,latitude_origin,longitude,longitude_origin,quantity,unit,item,letter,letter_from,letter_to,wind_direction_am,wind_direction_pm,wind_direction_night,wind_speed_am,wind_speed_pm,wind_speed_night,weather_condition_am,weather_condition_pm,weather_condition_night,temperature_am,temperature_pm,temperature_night,image_path,image_description,recorder,notes,noteworthy,second_check,journal
1879-10-31T00:00:00Z,1879,October,The wind West N. West. and a very fresh breeze Thermometer 33 degrees went to West Gouldsboro with the mail.,confident,West Gouldsboro,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-11-01T00:00:00Z,1879,November,The wind West North West Thermometer 36 degrees and a very fresh breeze Worked apart of the day turning in J F. Kingsleys shop.,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-11-02T00:00:00Z,1879,November,The wind Westerly Thermometer 44 degrees Went to South Gouldsboro to get Leonard Bunker to Cary the mail for me tomorrow.,confident,South Gouldsboro,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-11-03T00:00:00Z,1879,November,The wind Easterly and the Thermometer 25 degrees early in morning and gradualy went up to 35 degrees. Work apart of the day for J.D. Harrington. and in the afternoon for N. A. Bickford late in the evening commenced snowing,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-11-04T00:00:00Z,1879,November,The wind Northerly & Thermometer 40 degrees about 6 inches of snow on the ground it being the first snow on the ground for the season,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-11-05T00:00:00Z,1879,November,The wind North West Thermometer 40° Work about home,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-11-06T00:00:00Z,1879,November,The wind Easterly In the morning the Thermometer down to 20 and gradually went up to 40 degrees. Went down on the Southern part of Turtle Island and got 2 boat loads of wood. In the afternoon thick with snow.,confident,Turtle Island,NA,NA,NA,NA,NA,NA,NA,2,load,wood,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-11-07T00:00:00Z,1879,November,"The wind Easterly Thermometer 35 degrees Snow and rain to gather Went to West gouldsboro with the mail, good Sleighign at West Gouldsboro Hauled wood from the shore to the house at night Let David Weare have my horse to go on Mail Router.",confident,West Gouldsboro,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-11-08T00:00:00Z,1879,November,The wind West South West Went down Turtle Island to work for Wm. Handy putting in Window frames in his house. getting it ready fo Wm Leavy to move in. Very fresh breeze and the Thermometer 40 degrees. came home at night.,confident,Turtle Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-11-09T00:00:00Z,1879,November,The wind South west and pleasant. Thermometer 55 degrees.,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-11-10T00:00:00Z,1879,November,Calm in the morning at 8. AM. the wind breezed up to the North. Went down on Turtle Island and worked all day for Wm Handy hanging doors and setting partitions &c.,confident,Turtle Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-11-11T00:00:00Z,1879,November,The wind North West Thermometer 34 degrees Work apart of the afternoon for N. A Bickford. on his house.,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-11-12T00:00:00Z,1879,November,The wind South West. Thermometer 45 degrees Wrote letter to C.C. Burrill hauled Rockweed to bank up the house.,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,write,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-11-13T00:00:00Z,1879,November,The wind North East and drizzling rain Thermometer 42 degrees made a pattern or model for a Wind Mill,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-11-14T00:00:00Z,1879,November,The wind Southerly Thermometer 50 degrees Work about home cutting wood and cleaning up.,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-11-15T00:00:00Z,1879,November,The wind Southerly and rainy and the Thermometer 44 degrees Worj in J.F.Kingsley's Shop.,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-11-16T00:00:00Z,1879,November,The wind very moderate all day North West. Thermometer 70 degrees,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-11-17T00:00:00Z,1879,November,The wind North West. fresh breeze thermometer 48 above work all day for Mrs Chas Pendleton in the house connecting two bed rooms by a door.,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-11-18T00:00:00Z,1879,November,The wind North East. Thermometer 35 degrees Wrote letter to Wm B Viall thick with snow.,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-11-19T00:00:00Z,1879,November,The wind Northerly Thermometer 45° and very pleasant. hauled Rock weed and banked up the house.,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-11-20T00:00:00Z,1879,November,The wind North East and hard snow storm all day. The Thermometer 32 degrees wrote lease for Wm Rand Work apart of the day in J. F. Kingsley shop,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-11-21T00:00:00Z,1879,November,The wind North West Gale Thermometer 22° above. work about home getting ready for the cold weather.,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-11-22T00:00:00Z,1879,November,The wind North West in the morning Thermometer 12 above. Wrote letter to the Treasury for the Post Office Department. Went to the Lower Harbor Claming. at night the wind out Southerly and Thermometer 30 degrees.,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,write,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-11-23T00:00:00Z,1879,November,The wind South South East. Thermometer 40 wind blowing a gale and heavy rain all day accompanied with hail and thunder and lightning at night more moderate wind South West and cleared up.,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-11-24T00:00:00Z,1879,November,The wind North West fresh breeze and the Thermometer 28 degrees Went to West Gouldsboro with the Mail on Route 191 Via Prospect. Reed check from Mr Wm. B. Viall for $12.38 for carrying mail one gr on Route 365. West Gouldsboro,somewhat confident,West Gouldsboro,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,unsure in bold,NA,NA,8
1879-11-25T00:00:00Z,1879,November,The wind South South West. very fresh breeze and heavy rain Reed letter from Han. A. P. Wiswell.,somewhat confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,unsure in bold,NA,NA,8
1879-11-26T00:00:00Z,1879,November,The wind West North West Thermometer 32 degrees work about home fixing the stalls in the barn.,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-11-27T00:00:00Z,1879,November,Thanksgiving day Wind from North East to South. Went out fishing with James M. Sargent.,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-11-28T00:00:00Z,1879,November,The wind Southerly Thermometer 45 degrees Went to West Gouldsboro with the Mail. Capt L.B. Tracy burried at Winter Harbor in the afternoon. Who died on board his vessel at Kittery Point. at night rainy.,confident,"West Gouldsboro, Winter Harbor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-11-29T00:00:00Z,1879,November,The wind South South East. fresh breeze and a very heavy rain it rained it torrents all the forenoon. Thermometer 50° Salted fish got Thursday fixed up the barn inside,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-11-30T00:00:00Z,1879,November,The wind North West Thermometer 20 degrees all day. without any variation.,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-12-01T00:00:00Z,1879,December,The wind North West in morning the Thermometer. 18 degrees In the morning Started to go out fishing and before we got on the fishing ground the wind blow South West so hard came back,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-12-02T00:00:00Z,1879,December,Calm in forenoon and Thermometer 50 degrees moderate Southerly in the afternoon. had horses shoer set getting ready to go to Ellsworth Tomorrow.,somewhat confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,unsure in bold,NA,NA,8
1879-12-03T00:00:00Z,1879,December,The wind North East overcast Thermometer 32 degrees. Went to Ellsworth to the Second meeting of my Creditor at the Court of Insolvency accompanied by G. W. Tracy. Took my horse as far as Sullivan then got Asa Whites. Went to Ellsworth. and back to Sullivan with his Then took mine and came home in the Evening,confident,"Ellsworth, Sullivan, Ellsworth, Sullivan, Winter Harbor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-12-04T00:00:00Z,1879,December,The wind Easterly and rainy in the morning. at 9 AM cleared of the wind North West Thermometer 40 degrees,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-12-05T00:00:00Z,1879,December,The wind North and Easterly Thermometer 28 degrees. Started to go a fishing gave it up come back. Hauled two loads of freights from the wharf to N. A. Bickford house.,confident,NA,NA,NA,NA,NA,NA,NA,NA,2,load,freights,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-12-06T00:00:00Z,1879,December,The wind South East Thermometer 35 degrees Work all day for J. D. Harrington building a wood shed.,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-12-07T00:00:00Z,1879,December,The wind Southerly. and a very heavy rain all the forenoon. In the afternoon it cleared of with the wind from the Westward Thermometer 40 degrees.,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-12-08T00:00:00Z,1879,December,The wind Westerly and Thermometer 41 degrees not any snow. or ice took some dishes out the Hotel Went to So. Gouldsboro and got. Leonard Bunker to carry the Mail.,confident,South Gouldsboro,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-12-09T00:00:00Z,1879,December,The wind North East. Thermometer 20 degrees,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-12-10T00:00:00Z,1879,December,The wind South South East Thermometer 40 degrees Sawing out boat timbers,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-12-11T00:00:00Z,1879,December,The wind Southerly Thermometer 48° wrote bill of sale of the Schr Nauseag from Julia A Bickford to N. A. Fitz jerald. wrote letter to Mrs Mary Stanley,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,write,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-12-12T00:00:00Z,1879,December,The wind Northerly Thermometer 30° worked 7 hours for Nathan Bickford Shingling on his house finished the North Side. Reed letter and hand bills from the Bentist S M Inman.,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-12-13T00:00:00Z,1879,December,The wind North East very moderate the Thermometer from 18° down to 12 above. Wrote letter to Dr S.M. Inman,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,write,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-12-14T00:00:00Z,1879,December,The wind South East Thermometer. at night commenced snowing,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-12-15T00:00:00Z,1879,December,The wind Northerly Thermometer 30 degrees Went to West Gouldsboro to see the Assignee not snow enough for Sleighing,confident,West Gouldsboro,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-12-16T00:00:00Z,1879,December,The wind Westerly Thermometer 32 degrees Filed saw for Wm Tracy. and hung door for my self.,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-12-17T00:00:00Z,1879,December,Wind Easterly and a Snow storm in the forenoon. In the afternoon the wind W.N.West & cleared of pleasant had horse showed and Thermometer 35 degrees Reed postal card. from Mrs. Dr. Inman. good sleighing.,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,read,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-12-18T00:00:00Z,1879,December,The wind North North West Thermometer 10° above at Sunrise at noon 29° at 9 1/2 P.M. down to 4° above. G. H. Smith the Assignee of my Estate Appointed by the Court of Insolency called up on me to look out for my property.,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-12-19T00:00:00Z,1879,December,The wind Northerly Thermometer from 30° down to 20° above. Went to Bar Harbor in the Schr Washington and came back at dark.,confident,"Bar Harbor, Winter Harbor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-12-20T00:00:00Z,1879,December,The wind all around the compase and Snowing most all day Thermometer 30 degrees Reed letter from Wm B. Viall,somewhat confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,read,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,unsure in bold,NA,NA,8
1879-12-21T00:00:00Z,1879,December,The wind Northerly The Thermometer 6 degrees below zero in the morning at noon 10 above and at night 7 below zero The vapor very thick,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-12-22T00:00:00Z,1879,December,wrote letter a Wm B Viall The wind North East Thermometer 10 degrees below zero. untill night Thick with snow and vapor all day. at dark the wind hauled out Southerly and the weather more moderate at 9 PM Thermometer 35 above & ram noted protest of the Schooner Claressa Ferson,somewhat confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,unsure in bold,NA,NA,8
1879-12-23T00:00:00Z,1879,December,The wind West North West Thermometer 25 degrees. Wrote letter to the Auditor of the Treasury for the Post Office Department. Reed letter from A J Blethon. Repaired gun lack for Colon Bunker.,somewhat confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,unsure in bold,NA,NA,8
1879-12-24T00:00:00Z,1879,December,The wind North East. and snowing all day Thermometer from 14 degrees up to 32 degrees. Went to Prospect Harbor and had sleigh shoes put on by E.W. Cleaves,confident,Prospect Harbor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-12-25T00:00:00Z,1879,December,Christmas Wind N.W. Thermometer 10 degrees above zero. Went to the Hall in the evening to the Christmas tree. At 11 P.M. the Thermometer 6 degrees below zero.,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-12-26T00:00:00Z,1879,December,The wind Northerly Thermometer 8 below in the morning in the afternoon was summosed to. appear as a witness at South Gouldsboro in a Case against Ivory Sargent. Wm Sargen and Edmond Sargent,somewhat confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,unsure in bold,NA,NA,8
1879-12-27T00:00:00Z,1879,December,The wind North wind moderate Thermometer at zero in the morning Went to So Gouldsboro according to the Summons. the defendents were arranged before judge Cleaves and settled it without coming to Trial wrote deed to Wm H Sargent in Evening.,confident,South Gouldsboro,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-12-28T00:00:00Z,1879,December,The wind very moderate all day. Light snow in the forenoon Thermometer 35 degrees above zero.,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-12-29T00:00:00Z,1879,December,The wind Southerly Thermometer 40 above moderate rain and snow all day. Went to West Gouldsboro. with the mail.,confident,West Gouldsboro,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-12-30T00:00:00Z,1879,December,The wind Northerly rain and snow in the forenoon cleared up in the afternoon clear Thermometer 30° in the morning and 12 at night above. zero. Cut up a hog for J. F. Kingsley and work in his shop the remainder of the day.,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1879-12-31T00:00:00Z,1879,December,The wind North East Thermometer 15 degrees below zero at 8 oclock A.M,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,DD,NA,NA,NA,8
1880-01-01T00:00:00Z,1880,January,The wind North West pleasant Thermometer 32 degrees.,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,DD,NA,NA,RL,9
1880-01-02T00:00:00Z,1880,January,The wind from South West to W. Thermometer 40 degrees above 0 Went to West Gouldsboro with mail. Reed letter from the Auditor of the Treasury for the Post Office Department stahing check sent me No 14872 lost and payment stoped at Po in Portland,somewhat confident,West Gouldsboro,mentioned,Home,assumed,NA,NA,NA,NA,NA,NA,NA,read,Auditor of the Treasury,NA,SWW,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,DD,unsure in bold,NA,RL,9
1880-01-03T00:00:00Z,1880,January,The wind North West. Thermometer 32° at noon Went to West Gouldsboro to carry shup pilts for J.F.K.,somewhat confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,DD,unsure in bold,NA,RL,9
1880-01-04T00:00:00Z,1880,January,The wind Southerly and rainy all day with the Thermometer 35 degrees Went to Sullivan Steam boat whard to carry Mrs Almina Bourget,somewhat confident,Sullivan,mentioned,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,rainy,rainy,NA,35,NA,NA,NA,NA,DD,unsure in bold,NA,RL,9
1880-01-05T00:00:00Z,1880,January,The wind North West Thermometer 28 degrees Went to West Gouldsboro with the mail. Wrote to Town Clerk to get Charles E. Kingsley and Hannah C Grover Published both of Gouldsboro,confident,West Gouldsboro,mentioned,Home,NA,NA,NA,NA,NA,NA,NA,NA,write,NA,Town Clerk,NW,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,DD,unsure in bold,NA,RL,9
1880-01-06T00:00:00Z,1880,January,The wind South East. Thermometer 33 degrees bought. and hauled home one half cord of hard wood from Wm Rands wood shed In the evening went to the Steam boat Wharf meeting Was chosen Clerk and adjourned untill tomorrow night,confident,Winter Harbor,assumed,William Rands wood shed,mentioned,NA,NA,NA,NA,1672617600,cord,wood,no letter,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,DD,NA,NA,RL,9
1880-01-07T00:00:00Z,1880,January,The wind moderate Easterly and fine weather Thermometer 50 Commenced repairing Warren Smith Skiff in the fish house In the Evening Steam boat wharf meeting.,confident,Winter Harbor,assumed,"Home, Fish House, Home",mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,moderate,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,DD,NA,NA,RL,9
1880-01-08T00:00:00Z,1880,January,The Thermometer 55 degrees above zero Calm and pleasant. Made two sliding sleds for children.,confident,Winter Harbor,assumed,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,DD,NA,NA,RL,9
1880-01-09T00:00:00Z,1880,January,The wind Easterly and pleasant. Thermometer 47 degrees Went to West Gouldsboro with Mail. Wrote to Port Master at Portland to know if lost check 14872 had been cashed.,confident,West Gouldsboro,mentioned,Home,assumed,NA,NA,NA,NA,NA,NA,NA,write,NA,Port Master of Portland,E,NA,NA,pleasent,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,DD,NA,NA,RL,9
1880-01-10T00:00:00Z,1880,January,The wind South West Thermometer. 40 degree down to 20 above at night the wind North West. Went to Geo S. Bunkers with N. A Bickford Reed certificate of the Inteded Marriage C. E. Kingsley from Town clerk.,confident,Winter Harbor,assumed,"Home, Geo S. Bunkers, Home",mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NW,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,DD,NA,NA,RL,9
1880-01-11T00:00:00Z,1880,January,"The wind Westerly and very moderate. with ths Thermometer 50 degrees above zero. Went to a Reglisious meeting in the evening,",somewhat confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,DD,unsure in bold,NA,RL,9
